eco,opening,rating_band,games,white_win_rate,pct_of_band
B01,Scandinavian Defense: Modern Variation #2,2000-2400,6297,0.4443385739240908,0.4789241433441181
B22,Sicilian Defense: Alapin Variation,2000-2400,6271,0.49657151969382873,0.47694668936175394
C00,French Defense: Normal Variation,2000-2400,6170,0.5794165316045381,0.4692650411994932
B20,Sicilian Defense,2000-2400,6027,0.3117637298821968,0.45838904429649036
A00,Van Geet Opening,2000-2400,5829,0.5210156115971865,0.4433299716615633
D00,Queen's Pawn Game,2000-2400,5472,0.46326754385964913,0.4161780073652555
A01,Nimzo-Larsen Attack: Classical Variation,2000-2400,5439,0.5298768155911013,0.413668161926101
A04,Zukertort Opening: Queen's Gambit Invitation,2000-2400,5179,0.5904614790500097,0.3938936221024595
A03,Bird Opening: Dutch Variation,2000-2400,5155,0.5016488845780795,0.39206827996489263
A40,English Defense #2,2000-2400,5131,0.5784447476125512,0.39024293782732566
B40,Sicilian Defense: French Variation,2000-2400,5012,0.40901835594573027,0.38119228306188974
B01,Scandinavian Defense: Main Line,2000-2400,4931,0.46380044615696614,0.3750317533476014
A04,Zukertort Opening: Kingside Fianchetto,2000-2400,4847,0.5362079636888797,0.36864305586611723
B13,Caro-Kann Defense: Exchange Variation,2000-2400,4781,0.4371470403681238,0.36362336498780823
D30,Queen's Gambit Declined,2000-2400,4751,0.4988423489791623,0.3613416873158496
D00,Queen's Pawn Game: Mason Attack,2000-2400,4602,0.526510212950891,0.350009354878455
B23,Sicilian Defense: Closed,2000-2400,4586,0.4755778456170955,0.3487924601200771
D10,Slav Defense #2,2000-2400,4530,0.4960264900662252,0.3445333284657543
D06,Queen's Gambit Refused: Marshall Defense,2000-2400,4443,0.6326806212018906,0.33791646321707425
C00,French Defense: King's Indian Attack,2000-2400,4436,0.49413886384129846,0.3373840717602839
C00,French Defense: Queen's Knight,2000-2400,4375,0.47154285714285715,0.332744660493968
C41,Philidor Defense #3,2000-2400,4068,0.632251720747296,0.3093954923175913
B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,2000-2400,4018,0.5258835241413639,0.3055926961976602
B21,Sicilian Defense: Smith-Morra Gambit,2000-2400,3988,0.5280842527582749,0.3033110185257016
D43,Semi-Slav Defense,2000-2400,3983,0.54180266131057,0.3029307389137085
A01,Nimzo-Larsen Attack: Indian Variation,2000-2400,3957,0.4796563052817791,0.3009532849313443
B02,Alekhine Defense: Scandinavian Variation,2000-2400,3953,0.42094611687326083,0.30064906124174984
A04,Zukertort Opening: Pirc Invitation,2000-2400,3942,0.5578386605783866,0.299812446095365
D02,Queen's Pawn Game: London System,2000-2400,3904,0.5138319672131147,0.2969223210442174
A06,Zukertort Opening: Tennison Gambit,2000-2400,3880,0.4747422680412371,0.2950969789066505
B25,"Sicilian Defense: Closed Variation, Traditional",2000-2400,3789,0.4806017418844022,0.28817588996837595
A13,English Opening: Agincourt Defense,2000-2400,3768,0.5045116772823779,0.2865787155980049
A20,English Opening: King's English Variation,2000-2400,3742,0.5125601282736505,0.28460126161564075
A10,English Opening,2000-2400,3734,0.5385645420460632,0.2839928142364518
B07,Pirc Defense #5,2000-2400,3680,0.5211956521739131,0.27988579442692624
A04,Zukertort Opening: Slav Invitation,2000-2400,3422,0.5374050263004091,0.26026336644808196
B21,Sicilian Defense: Smith-Morra Gambit #2,2000-2400,3396,0.3948763250883392,0.2582859124657178
C00,French Defense: La Bourdonnais Variation,2000-2400,3389,0.4440838005311301,0.2577535210089274
A00,Polish Opening,2000-2400,3337,0.43871741084806715,0.25379861304419915
A15,English Opening: Anglo-Indian Defense,2000-2400,3329,0.48122559327125264,0.2531901656650101
D02,Queen's Pawn Game: Chigorin Variation,2000-2400,3309,0.6503475370202478,0.2516690472170377
A07,King's Indian Attack,2000-2400,3261,0.6053357865685373,0.24801836294190394
A40,Englund Gambit,2000-2400,3220,0.49782608695652175,0.24490007012356046
B12,Caro-Kann Defense: Advance Variation,2000-2400,3162,0.41113219481340924,0.2404888266244404
A00,Hungarian Opening: Slav Formation,2000-2400,3138,0.46908859145952836,0.23866348448687352
A10,English Opening: Great Snake Variation,2000-2400,3108,0.49871299871299873,0.23638180681491489
A45,Trompowsky Attack,2000-2400,3093,0.4917555771096023,0.23524096797893557
A04,Reti Opening #2,2000-2400,3050,0.5013114754098361,0.23197056331579485
B32,Sicilian Defense: Loewenthal Variation,2000-2400,3038,0.4509545753785385,0.2310578922470114
B43,"Sicilian Defense: Kan Variation, Knight Variation",2000-2400,3024,0.359457671957672,0.22999310933343067
A80,Dutch Defense,2000-2400,2990,0.48561872909698994,0.22740720797187758
B06,Modern Defense: Standard Defense,2000-2400,2977,0.5387974470943904,0.22641848098069547
B10,Caro-Kann Defense: Two Knights Attack,2000-2400,2942,0.5390890550645819,0.22375652369674373
B08,Pirc Defense: Classical Variation,2000-2400,2922,0.4394250513347023,0.2222354052487713
D31,Queen's Gambit Declined: Queen's Knight Variation,2000-2400,2850,0.5736842105263158,0.2167593788360706
C62,Ruy Lopez: Steinitz Defense,2000-2400,2838,0.6398872445384073,0.21584670776728715
A00,Hungarian Opening: Indian Defense,2000-2400,2835,0.45008818342151674,0.21561854000009129
C00,French Defense #2,2000-2400,2826,0.2929936305732484,0.21493403669850367
D31,Semi-Slav Defense: Accelerated Move Order,2000-2400,2820,0.5031914893617021,0.21447770116411197
A16,"English Opening: Anglo-Indian Defense, Queen's Knight Variation",2000-2400,2801,0.46661906461977865,0.21303263863853814
B23,Sicilian Defense: Grand Prix Attack,2000-2400,2785,0.526032315978456,0.21181574388016022
A11,English Opening: Caro-Kann Defensive System,2000-2400,2774,0.44556596971881757,0.21097912873377536
D15,Slav Defense: Three Knights Variation,2000-2400,2747,0.5627957772115034,0.2089256188290126
D00,Queen's Pawn Game: Levitsky Attack,2000-2400,2709,0.5699520118124769,0.20603549377786498
A46,Indian Game: Wade-Tartakower Defense,2000-2400,2669,0.4792056950168602,0.20299325688192013
C23,Bishop's Opening,2000-2400,2630,0.5098859315589354,0.20002707590837393
A08,King's Indian Attack,2000-2400,2610,0.5659003831417625,0.1985059574604015
A30,English Opening: Symmetrical Variation,2000-2400,2597,0.5086638428956488,0.1975172304692194
C00,French Defense: Two Knights Variation,2000-2400,2591,0.513315322269394,0.19706089493482767
B11,Caro-Kann Defense,2000-2400,2538,0.41371158392434987,0.19302993104770075
C00,Rat Defense: Small Center Defense,2000-2400,2536,0.6427444794952681,0.1928778192029035
B07,Pirc Defense,2000-2400,2535,0.4059171597633136,0.1928017632805049
C01,"French Defense: Exchange Variation, Monte Carlo Variation",2000-2400,2522,0.4726407613005551,0.1918130362893228
C45,Scotch Game,2000-2400,2514,0.5950676213206046,0.19120458891013384
B12,Caro-Kann Defense,2000-2400,2512,0.5529458598726115,0.1910524770653366
C50,Giuoco Piano,2000-2400,2489,0.4616311771795902,0.1893031908501683
C02,"French Defense: Advance Variation, Paulsen Attack",2000-2400,2481,0.4111245465538089,0.18869474347097934
A46,Indian Game: Spielmann-Indian,2000-2400,2473,0.43348160129397495,0.18808629609179037
D10,Slav Defense: Exchange Variation,2000-2400,2452,0.5261011419249593,0.18648912172141932
D11,Slav Defense: Modern Line,2000-2400,2448,0.6053921568627451,0.18618489803182484
B20,Sicilian Defense: Staunton-Cochrane Variation,2000-2400,2407,0.42874948068134605,0.18306660521348136
A46,Torre Attack #2,2000-2400,2398,0.49791492910758967,0.18238210191189377
A01,Nimzo-Larsen Attack: English Variation,2000-2400,2394,0.4849624060150376,0.1820778782222993
C41,Philidor Defense #2,2000-2400,2380,0.5407563025210084,0.1810130953087186
D02,Queen's Pawn Game: Symmetrical Variation,2000-2400,2379,0.49558638083228246,0.18093703938631997
B50,Sicilian Defense: Delayed Alapin,2000-2400,2362,0.5076206604572396,0.1796440887055434
C10,French Defense: Rubinstein Variation,2000-2400,2360,0.5690677966101695,0.17949197686074617
A21,"English Opening: King's English Variation, Reversed Sicilian",2000-2400,2346,0.572463768115942,0.17842719394716547
A10,English Opening: Anglo-Scandinavian Defense,2000-2400,2346,0.5460358056265985,0.17842719394716547
A56,Benoni Defense,2000-2400,2343,0.3862569355527102,0.1781990261799696
A00,Hungarian Opening: Symmetrical Variation,2000-2400,2330,0.4553648068669528,0.17721029918878753
D20,Queen's Gambit Accepted,2000-2400,2322,0.5796726959517657,0.17660185180959856
C20,King's Pawn Game: Leonardis Variation,2000-2400,2318,0.4016393442622951,0.17629762812000407
A49,East Indian Defense,2000-2400,2305,0.40824295010845985,0.175308901128822
B00,"Nimzowitsch Defense: Kennedy Variation, Linksspringer Variation",2000-2400,2300,0.4217391304347826,0.1749286215168289
A48,London System,2000-2400,2232,0.4753584229390681,0.16975681879372265
B03,Alekhine Defense: Exchange Variation,2000-2400,2209,0.4273426889995473,0.16800753257855436
A05,King's Indian Attack: Symmetrical Defense,2000-2400,2190,0.506392694063927,0.16656247005298055
D37,Queen's Gambit Declined: Three Knights Variation,2000-2400,2170,0.5225806451612903,0.16504135160500813
B32,Sicilian Defense: Open #3,2000-2400,2166,0.5761772853185596,0.16473712791541364
A41,Old Indian Defense,2000-2400,2160,0.5305555555555556,0.16428079238102192
B07,Pirc Defense #2,2000-2400,2157,0.4747334260547056,0.16405262461382605
C21,Danish Gambit,2000-2400,2125,0.5501176470588235,0.16161883509707017
D00,Queen's Pawn Game #3,2000-2400,2115,0.42505910165484634,0.16085827587308396
C46,Three Knights Opening,2000-2400,2109,0.5571360834518729,0.16040194033869223
C41,Philidor Defense,2000-2400,2107,0.7005220692928334,0.160249828493895
E61,King's Indian Defense,2000-2400,2078,0.4095283926852743,0.15804420674433498
B40,Sicilian Defense: Delayed Alapin Variation,2000-2400,2074,0.4493731918997107,0.1577399830547405
B18,Caro-Kann Defense: Classical Variation,2000-2400,2066,0.4941916747337851,0.15713153567555152
B12,"Caro-Kann Defense: Advance Variation, Short Variation",2000-2400,2051,0.4641638225255973,0.1559906968395722
B90,Sicilian Defense: Najdorf Variation,2000-2400,2049,0.40702781844802344,0.15583858499477496
B07,Pirc Defense #3,2000-2400,2039,0.4948504168710152,0.15507802577078875
A46,Indian Game: London System,2000-2400,2003,0.48427358961557665,0.15234001256443838
E60,"King's Indian Defense: Normal Variation, King's Knight Variation",2000-2400,1999,0.46023011505752875,0.1520357888748439
A04,Zukertort Opening: Black Mustang Defense,2000-2400,1989,0.6038210155857214,0.15127522965085768
A51,Indian Game: Budapest Defense,2000-2400,1988,0.38380281690140844,0.15119917372845906
C55,Italian Game: Anti-Fried Liver Defense,2000-2400,1986,0.6847935548841894,0.15104706188366182
A43,Benoni Defense: Benoni Gambit Accepted,2000-2400,1984,0.39163306451612906,0.15089495003886458
B44,Sicilian Defense: Paulsen Variation,2000-2400,1983,0.46142208774583965,0.15081889411646596
B27,Sicilian Defense: Hyperaccelerated Dragon,2000-2400,1968,0.4166666666666667,0.14967805528048664
B34,"Sicilian Defense: Accelerated Dragon, Modern Variation",2000-2400,1955,0.41790281329923273,0.14868932828930456
A40,Mikenas Defense,2000-2400,1953,0.48131080389144903,0.14853721644450732
B10,Caro-Kann Defense: Breyer Variation,2000-2400,1951,0.4269605330599692,0.14838510459971008
A00,Hungarian Opening: Sicilian Invitation,2000-2400,1930,0.47253886010362695,0.14678793022933903
A00,Hungarian Opening: Catalan Formation,2000-2400,1923,0.5039001560062403,0.14625553877254868
A40,"Englund Gambit Declined, Reversed French",2000-2400,1916,0.5036534446764092,0.14572314731575833
D04,Queen's Pawn Game: Colle System,2000-2400,1911,0.45682888540031397,0.14534286770376523
B00,Nimzowitsch Defense,2000-2400,1903,0.41933788754598006,0.14473442032457626
A43,Benoni Defense: Old Benoni,2000-2400,1899,0.4939441811479726,0.14443019663498177
A01,Nimzo-Larsen Attack: Modern Variation #2,2000-2400,1890,0.5708994708994709,0.14374569333339418
B54,Sicilian Defense #2,2000-2400,1886,0.5662778366914104,0.1434414696437997
A85,Dutch Defense: Queen's Knight Variation,2000-2400,1882,0.4638682252922423,0.1431372459542052
D35,"Queen's Gambit Declined: Exchange Variation, Positional Variation #2",2000-2400,1878,0.6022364217252396,0.14283302226461073
D45,Semi-Slav Defense: Main Line,2000-2400,1873,0.5493860117458622,0.14245274265261762
C27,Vienna Game,2000-2400,1849,0.6343969713358573,0.1406274005150507
E90,"King's Indian Defense: Normal Variation, Rare Defenses",2000-2400,1846,0.46912242686890576,0.14039923274785485
D20,Queen's Gambit Accepted: Old Variation,2000-2400,1834,0.6379498364231189,0.1394865616790714
B02,Alekhine Defense: Maroczy Variation,2000-2400,1829,0.4073264078731547,0.13910628206707829
C45,Scotch Game: Classical Variation,2000-2400,1827,0.48440065681444994,0.13895417022228104
B00,King's Pawn,2000-2400,1813,0.9564258135686707,0.13788938730870035
A46,Torre Attack,2000-2400,1811,0.5223633351739371,0.1377372754639031
D02,Queen's Pawn Game: Krause Variation,2000-2400,1809,0.5207296849087893,0.13758516361910586
B06,Modern Defense: Standard Line,2000-2400,1800,0.6322222222222222,0.13690066031751827
A53,Old Indian Defense,2000-2400,1782,0.4186307519640853,0.13553165371434306
D35,Queen's Gambit Declined: Normal Defense,2000-2400,1774,0.44983089064261556,0.13492320633515412
C10,"French Defense: Rubinstein Variation, Blackburne Defense",2000-2400,1770,0.4937853107344633,0.13461898264555963
A00,Grob Opening,2000-2400,1769,0.4578858111927643,0.134542926723161
C55,"Italian Game: Two Knights Defense, Modern Bishop's Opening",2000-2400,1768,0.4581447963800905,0.1344668708007624
D02,"Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan",2000-2400,1761,0.5082339579784213,0.13393447934397204
A02,Bird Opening: From's Gambit,2000-2400,1743,0.42570281124497994,0.13256547274079686
C30,King's Gambit,2000-2400,1737,0.6787564766839378,0.1321091372064051
B22,"Sicilian Defense: Alapin Variation, Smith-Morra Declined",2000-2400,1737,0.45135290731145655,0.1321091372064051
B45,Sicilian Defense: Four Knights Variation,2000-2400,1735,0.43515850144092216,0.1319570253616079
A04,Zukertort Opening: Queenside Fianchetto Variation,2000-2400,1733,0.6335833814195038,0.13180491351681065
C50,Italian Game,2000-2400,1729,0.6217466743782534,0.13150068982721616
C42,Russian Game: Three Knights Game,2000-2400,1711,0.5225014611338399,0.13013168322404098
C11,"French Defense: Classical Variation, Steinitz Variation",2000-2400,1710,0.5058479532163743,0.13005562730164236
C64,Ruy Lopez: Classical Variation,2000-2400,1682,0.4887039239001189,0.12792606147448093
B52,"Sicilian Defense: Canal Attack, Main Line",2000-2400,1682,0.49048751486325803,0.12792606147448093
E91,King's Indian Defense: Orthodox Variation,2000-2400,1678,0.5524433849821215,0.12762183778488648
C40,Elephant Gambit,2000-2400,1676,0.45823389021479716,0.12746972594008923
C30,"King's Gambit Declined, Queen's Knight Defense",2000-2400,1668,0.591726618705036,0.12686127856090026
C24,Bishop's Opening: Berlin Defense,2000-2400,1639,0.411836485661989,0.12465565681134025
C00,Queen's Pawn Game: Franco-Sicilian Defense,2000-2400,1625,0.5132307692307693,0.12359087389775955
D10,Slav Defense,2000-2400,1614,0.42441140024783147,0.12275425875137472
C46,Four Knights Game: Italian Variation,2000-2400,1601,0.40974391005621486,0.12176553176019263
D05,Colle System,2000-2400,1598,0.4637046307884856,0.12153736399299678
C50,Italian Game: Hungarian Defense,2000-2400,1593,0.4645323289391086,0.12115708438100367
A06,Zukertort Opening: Old Indian Attack,2000-2400,1591,0.5047140163419234,0.12100497253620641
E20,Nimzo-Indian Defense #2,2000-2400,1572,0.5025445292620865,0.11955991001063261
A22,"English Opening: King's English Variation, Two Knights Variation",2000-2400,1568,0.5197704081632653,0.11925568632103814
B06,Modern Defense: Two Knights Variation,2000-2400,1561,0.4509929532351057,0.11872329486424778
A01,Nimzo-Larsen Attack: Modern Variation #4,2000-2400,1559,0.5509942270686338,0.11857118301945055
B01,Scandinavian Defense: Gubinsky-Melts Defense,2000-2400,1556,0.45758354755784064,0.11834301525225467
A42,Sicilian Defense: Hyperaccelerated Fianchetto,2000-2400,1554,0.4337194337194337,0.11819090340745744
C41,Philidor Defense: Exchange Variation #2,2000-2400,1544,0.6709844559585493,0.11743034418347123
A08,King's Indian Attack: French Variation,2000-2400,1541,0.5788449059052563,0.11720217641627535
D08,Queen's Gambit Refused: Albin Countergambit,2000-2400,1529,0.499672988881622,0.11628950534749191
B20,Sicilian Defense: Wing Gambit,2000-2400,1525,0.49245901639344264,0.11598528165789743
B12,"Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense",2000-2400,1516,0.370712401055409,0.11530077835630982
C65,Ruy Lopez: Berlin Defense #2,2000-2400,1516,0.5428759894459103,0.11530077835630982
B15,Caro-Kann Defense,2000-2400,1507,0.5262110152621101,0.11461627505472223
B00,Caro-Kann Defense: Hillbilly Attack,2000-2400,1506,0.28087649402390436,0.11454021913232361
B02,Alekhine Defense,2000-2400,1485,0.43367003367003365,0.11294304476195258
A41,Rat Defense: English Rat,2000-2400,1481,0.3801485482781904,0.11263882107235808
E20,Nimzo-Indian Defense: Ragozin Variation,2000-2400,1473,0.606245756958588,0.11203037369316911
B90,"Sicilian Defense: Najdorf Variation, English Attack",2000-2400,1471,0.4493541808293678,0.11187826184837187
B00,"Nimzowitsch Defense, Declined Variation",2000-2400,1448,0.4281767955801105,0.11012897563320358
A43,Franco-Benoni Defense,2000-2400,1447,0.5763648928818245,0.11005291971080496
A31,"English Opening: Symmetrical Variation, Anti-Benoni Variation",2000-2400,1442,0.4500693481276006,0.10967264009881185
C00,French Defense: Steiner Variation,2000-2400,1428,0.4572829131652661,0.10860785718523115
A34,"English Opening: Symmetrical Variation, Normal Variation",2000-2400,1411,0.49893692416725727,0.10731490650445459
D01,Queen's Pawn Game: Chigorin Variation,2000-2400,1405,0.3708185053380783,0.10685857097006288
C02,"French Defense: Advance Variation, Euwe Variation",2000-2400,1403,0.3948681397006415,0.10670645912526562
C44,Scotch Game,2000-2400,1399,0.6597569692637598,0.10640223543567115
C02,French Defense: Advance Variation #2,2000-2400,1398,0.4771101573676681,0.10632617951327251
B17,Caro-Kann Defense: Karpov Variation,2000-2400,1397,0.44667143879742305,0.1062501235908739
A00,Gedult's Opening,2000-2400,1391,0.47735442127965494,0.10579378805648217
B53,Sicilian Defense: Chekhover Variation,2000-2400,1383,0.5112075198843095,0.1051853406772932
C47,Four Knights Game: Scotch Variation Accepted,2000-2400,1366,0.49194729136163984,0.10389238999651663
A48,Torre Attack,2000-2400,1363,0.4343360234776229,0.10366422222932077
B56,Sicilian Defense: Classical Variation,2000-2400,1361,0.43791329904481996,0.10351211038452353
A84,Dutch Defense: Rubinstein Variation,2000-2400,1360,0.4117647058823529,0.10343605446212492
C02,"French Defense: Advance Variation, Nimzowitsch System",2000-2400,1350,0.31851851851851853,0.10267549523813871
B00,St. George Defense,2000-2400,1344,0.48288690476190477,0.10221915970374698
C45,Scotch Game: Schmidt Variation,2000-2400,1338,0.3953662182361734,0.10176282416935524
C02,French Defense: Advance Variation,2000-2400,1336,0.36452095808383234,0.101610712324558
B15,Caro-Kann Defense: Main Line,2000-2400,1335,0.5123595505617977,0.10153465640215939
D03,Queen's Pawn Game: Torre Attack,2000-2400,1334,0.525487256371814,0.10145860047976077
B90,"Sicilian Defense: Najdorf, Lipnitsky Attack",2000-2400,1333,0.477119279819955,0.10138254455736213
B22,"Sicilian Defense: Alapin Variation, Barmen Defense",2000-2400,1332,0.4624624624624625,0.10130648863496351
C41,Philidor Defense: Exchange Variation,2000-2400,1325,0.5418867924528302,0.10077409717817318
B32,Sicilian Defense: Open #2,2000-2400,1304,0.47162576687116564,0.09917692280780213
A52,Budapest Defense: Adler Variation,2000-2400,1301,0.45964642582628745,0.09894875504060625
B46,Sicilian Defense: Paulsen Variation,2000-2400,1284,0.5031152647975078,0.09765580435982969
A03,Bird Opening,2000-2400,1275,0.43607843137254904,0.09697130105824212
A40,English Defense,2000-2400,1271,0.5271439811172305,0.09666707736864762
C34,"King's Gambit Accepted, Fischer Defense",2000-2400,1271,0.5696302124311565,0.09666707736864762
B07,Rat Defense: Harmonist,2000-2400,1269,0.4247438928289992,0.09651496552385037
B06,Modern Defense: Three Pawns Attack,2000-2400,1268,0.4645110410094637,0.09643890960145175
C41,Philidor Defense #4,2000-2400,1266,0.5134281200631912,0.09628679775665451
D11,Slav Defense: Modern,2000-2400,1263,0.5336500395882818,0.09605862998945865
B07,King's Pawn Game: Maroczy Defense,2000-2400,1259,0.5472597299444003,0.09575440629986416
B01,Scandinavian Defense: Marshall Variation,2000-2400,1252,0.5,0.09522201484307381
B32,Sicilian Defense: Kalashnikov Variation,2000-2400,1249,0.5084067253803043,0.09499384707587795
B21,"Sicilian Defense: Smith-Morra Gambit Declined, Push Variation",2000-2400,1243,0.47063555913113436,0.09453751154148622
B33,Sicilian Defense: Open,2000-2400,1242,0.37037037037037035,0.0944614556190876
B07,Rat Defense: Antal Defense,2000-2400,1239,0.4995964487489911,0.09423328785189174
B00,"Nimzowitsch Defense: Scandinavian Variation, Advance Variation",2000-2400,1238,0.5008077544426495,0.09415723192949312
B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation",2000-2400,1237,0.4874696847210994,0.0940811760070945
C50,"Italian Game: Giuoco Pianissimo, Normal",2000-2400,1234,0.41491085899513774,0.09385300823989863
A41,Queen's Pawn Game: Anglo-Slav Opening,2000-2400,1233,0.4720194647201946,0.09377695231750001
B20,Sicilian Defense: Lasker-Dunne Attack,2000-2400,1231,0.5385865150284321,0.09362484047270277
B01,Scandinavian Defense: Blackburne-Kloosterboer Gambit,2000-2400,1222,0.47545008183306053,0.09294033717111518
C05,"French Defense: Tarrasch Variation, Closed Variation",2000-2400,1212,0.4801980198019802,0.09217977794712896
C77,"Ruy Lopez: Morphy Defense, Anderssen Variation",2000-2400,1211,0.4888521882741536,0.09210372202473034
E20,Nimzo-Indian Defense,2000-2400,1206,0.42205638474295193,0.09172344241273724
E81,"King's Indian Defense: Saemisch Variation, Normal Defense",2000-2400,1204,0.48588039867109634,0.09157133056793999
C60,Ruy Lopez: Cozio Defense,2000-2400,1202,0.5574043261231281,0.09141921872314275
C44,Scotch Game: Scotch Gambit,2000-2400,1199,0.6447039199332777,0.09119105095594689
C40,Elephant Gambit: Paulsen Countergambit,2000-2400,1194,0.4103852596314908,0.09081077134395378
C61,Ruy Lopez: Bird Variation,2000-2400,1190,0.5815126050420169,0.0905065476543593
B12,Caro-Kann Defense: Maroczy Variation,2000-2400,1190,0.5084033613445378,0.0905065476543593
A46,Yusupov-Rubinstein System,2000-2400,1184,0.4391891891891892,0.09005021211996757
B02,Alekhine Defense: Normal Variation,2000-2400,1183,0.3981403212172443,0.08997415619756895
A43,Old Benoni Defense #2,2000-2400,1178,0.5483870967741935,0.08959387658557584
E70,King's Indian Defense: Normal Variation,2000-2400,1175,0.5157446808510638,0.08936570881837998
D35,Queen's Gambit Declined: Exchange Variation,2000-2400,1174,0.5442930153321976,0.08928965289598136
A65,Benoni Defense: King's Pawn Line,2000-2400,1174,0.4497444633730835,0.08928965289598136
B20,Sicilian Defense: Snyder Variation,2000-2400,1171,0.45345858240819814,0.08906148512878549
A04,Zukertort Opening: Dutch Variation,2000-2400,1167,0.5664095972579263,0.08875726143919101
D53,Queen's Gambit Declined: 4.Bg5 Be7,2000-2400,1162,0.5232358003442341,0.0883769818271979
B13,Caro-Kann Defense: Panov Attack #2,2000-2400,1160,0.5189655172413793,0.08822486998240066
D00,Blackmar-Diemer Gambit,2000-2400,1157,0.49265341400172863,0.0879967022152048
B27,Sicilian Defense: Hyperaccelerated Pterodactyl,2000-2400,1156,0.3728373702422145,0.08792064629280617
A17,"English Opening: Anglo-Indian Defense, Hedgehog System",2000-2400,1154,0.451473136915078,0.08776853444800893
B00,Duras Gambit,2000-2400,1150,0.5678260869565217,0.08746431075841445
E00,Indian Game: East Indian Defense,2000-2400,1150,0.39304347826086955,0.08746431075841445
C50,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation",2000-2400,1149,0.47693646649260224,0.08738825483601582
C53,"Italian Game: Classical Variation, Giuoco Pianissimo",2000-2400,1141,0.5565293602103418,0.08677980745682685
C10,French Defense: Paulsen Variation,2000-2400,1138,0.5667838312829525,0.08655163968963099
C03,French Defense: Tarrasch Variation,2000-2400,1134,0.5881834215167548,0.0862474160000365
A49,Indian Game: Przepiorka Variation,2000-2400,1128,0.5106382978723404,0.08579108046564478
B01,Scandinavian Defense: Blackburne Gambit,2000-2400,1125,0.49066666666666664,0.08556291269844891
D00,Queen's Pawn Game: Stonewall Attack,2000-2400,1121,0.5066904549509367,0.08525868900885443
C42,Russian Game: Urusov Gambit,2000-2400,1120,0.46964285714285714,0.08518263308645581
C00,French Defense: Steinitz Attack,2000-2400,1119,0.40125111706881145,0.08510657716405719
A25,"English Opening: King's English Variation, Reversed Closed Sicilian",2000-2400,1118,0.47137745974955275,0.08503052124165857
B02,Alekhine Defense: John Tracy Gambit,2000-2400,1115,0.3542600896860987,0.0848023534744627
E32,Nimzo-Indian Defense: Classical Variation,2000-2400,1110,0.46846846846846846,0.0844220738624696
C34,"King's Gambit Accepted, MacLeod Defense",2000-2400,1108,0.6371841155234657,0.08426996201767235
C25,Vienna Game: Max Lange Defense,2000-2400,1107,0.5194218608852755,0.08419390609527373
D85,Gruenfeld Defense: Exchange Variation,2000-2400,1105,0.43619909502262444,0.08404179425047649
A44,Old Benoni Defense,2000-2400,1103,0.40525838621940163,0.08388968240567925
C68,Ruy Lopez: Exchange Variation,2000-2400,1099,0.4222020018198362,0.08358545871608476
A10,English Opening: Anglo-Dutch Defense,2000-2400,1098,0.5300546448087432,0.08350940279368614
A41,Modern Defense,2000-2400,1095,0.4045662100456621,0.08328123502649028
E21,Nimzo-Indian Defense: Three Knights Variation,2000-2400,1092,0.4908424908424908,0.08305306725929441
A57,Benko Gambit,2000-2400,1088,0.3547794117647059,0.08274884356969993
D13,Slav Defense: Exchange Variation,2000-2400,1084,0.47509225092250923,0.08244461988010544
A42,Modern Defense: Averbakh Variation,2000-2400,1083,0.4986149584487535,0.08236856395770682
B15,Caro-Kann Defense: Tartakower Variation,2000-2400,1081,0.47733580018501387,0.08221645211290958
D05,Colle System #2,2000-2400,1080,0.5398148148148149,0.08214039619051096
B51,Sicilian Defense: Canal-Sokolsky Attack,2000-2400,1079,0.4911955514365153,0.08206434026811234
C55,Italian Game: Two Knights Defense,2000-2400,1078,0.4294990723562152,0.08198828434571372
B70,Sicilian Defense: Dragon Variation,2000-2400,1077,0.3983286908077994,0.0819122284233151
A15,"English Opening: Anglo-Indian Defense, King's Indian Formation",2000-2400,1075,0.5116279069767442,0.08176011657851785
A06,Nimzowitsch-Larsen Attack,2000-2400,1071,0.5704948646125116,0.08145589288892337
D00,Queen's Pawn Game: Chigorin Variation,2000-2400,1057,0.4588457899716178,0.08039110997534267
B57,"Sicilian Defense: Modern Variations, Main Line",2000-2400,1055,0.3791469194312796,0.08023899813054543
B45,"Sicilian Defense: Paulsen Variation, Normal Variation",2000-2400,1040,0.5538461538461539,0.07909815929456611
C45,"Scotch Game: Scotch Gambit, Advance Variation",2000-2400,1039,0.4590952839268527,0.07902210337216749
C00,French Defense: Chigorin Variation,2000-2400,1036,0.5801158301158301,0.07879393560497162
A00,Ware Opening,2000-2400,1031,0.4364694471387003,0.07841365599297852
B07,Czech Defense,2000-2400,1031,0.4568380213385063,0.07841365599297852
A01,Nimzo-Larsen Attack: Modern Variation #3,2000-2400,1026,0.4395711500974659,0.07803337638098541
B01,"Scandinavian Defense: Main Line, Mieses Variation",2000-2400,1025,0.4634146341463415,0.07795732045858679
E76,King's Indian Defense: Four Pawns Attack,2000-2400,1017,0.4582104228121927,0.07734887307939782
A09,Reti Opening,2000-2400,1014,0.5897435897435898,0.07712070531220196
